timestamp panPosition tiltPosition panCtrlType panSetValue tiltCtrlType tiltSetValue local.lat local.lon local.elev object.lat object.lon object.elev object.x object.y object.z estObject.x estObject.y estObject.z estObject.lat estObject.lon estObject.elev 
1426593824.495 3160158 10649 2 108.383 2 12.8733 47.6028586 8.5340135 421.407 47.6037714 8.5339053 435.828 -10.8815 77.544 13.0495 -14.7364 56.252 13.2897 47.6033645076172 8.5338175389236 434.696965342041 
1426593824.695 3159808 13007 2 106.805 2 13.6448 47.6028579 8.5340127 421.422 47.6037714 8.5339053 435.828 -10.8815 77.544 13.0495 -15.3771 52.7131 13.3296 47.6033319799185 8.53380821892685 434.751856786924 
1426593824.895 3158498 14361 2 105.045 2 14.4872 47.6028579 8.5340127 421.422 47.6037714 8.5339053 435.828 -10.8815 77.544 13.0495 -16.0127 49.2025 13.3692 47.6033004078294 8.53379976736166 434.791429868288 
1426593825.096 3156267 15203 2 103.009 2 15.4373 47.6028579 8.5340127 421.422 47.6037714 8.5339053 435.828 -10.8815 77.544 13.0495 -16.6628 45.6118 13.4097 47.6032681137204 8.53379112252894 434.831910010935 
1426593825.296 3155877 16179 2 100.722 2 16.4717 47.6028569 8.5340121 421.405 47.6037714 8.5339053 435.828 -10.8815 77.544 13.0495 -17.3044 42.0679 13.4497 47.6032352418532 8.53378199074055 434.85486292824 
1426593825.496 3154778 17232 2 98.1117 2 17.6091 47.6028567 8.5340118 421.336 47.6037714 8.5339053 435.828 -10.8815 77.544 13.0495 -17.9455 38.5269 13.4896 47.6032031948633 8.53377316561618 434.825786700081 
1426593825.696 3151876 18408 2 95.1145 2 18.8551 47.6028566 8.5340117 421.334 47.6037714 8.5339053 435.828 -10.8815 77.544 13.0495 -18.5863 34.9875 13.5296 47.6031712630175 8.53376454455933 434.863693507956 
1426593825.896 3150228 19679 2 91.6381 2 20.2176 47.6028565 8.5340119 421.293 47.6037714 8.5339053 435.828 -10.8815 77.544 13.0495 -19.2304 31.43 13.5697 47.6031391686866 8.53375618001556 434.862806070072 
1426593826.096 3150076 21053 2 87.6593 2 21.6649 47.602856 8.5340115 421.27 47.6037714 8.5339053 435.828 -10.8815 77.544 13.0495 -19.8675 27.911 13.6094 47.6031070198967 8.53374730798291 434.879487430996 
1426593826.296 3148505 22555 2 86.6223 2 22.1824 47.6028558 8.5340117 421.192 47.6037714 8.5339053 435.828 -21.9286 29.6545 15.0379 -21.9286 29.6545 15.0379 47.6031225 8.5337201 436.23 
1426593826.496 3144674 23421 2 82.8764 2 22.9558 47.6028558 8.534012 421.18 47.6037714 8.5339053 435.828 -21.9286 29.6545 15.0379 -22.5254 26.6265 14.7724 47.603095267852 8.53371246398951 435.952519370004 
1426593826.696 3140606 24078 2 78.6694 2 23.7098 47.6028556 8.5340121 421.152 47.6037714 8.5339053 435.828 -21.9286 29.6545 15.0379 -23.1253 23.583 14.5056 47.6030676955848 8.53370458715416 435.657674279573 
1426593826.896 3138644 25020 2 74.0184 2 24.4021 47.6028554 8.5340121 421.103 47.6037714 8.5339053 435.828 -21.9286 29.6545 15.0379 -23.7218 20.5566 14.2403 47.6030402773478 8.53369665521364 435.3433323108 
1426593827.096 3138433 25703 2 68.9136 2 24.9912 47.6028545 8.5340116 421.071 47.6037714 8.5339053 435.828 -21.9286 29.6545 15.0379 -24.3157 17.5435 13.9761 47.6030122786223 8.53368825811489 435.047156942803 
1426593827.296 3137625 26384 2 63.262 2 25.4358 47.6028545 8.5340116 421.071 47.6037714 8.5339053 435.828 -21.9286 29.6545 15.0379 -24.9189 14.483 13.7078 47.6029847536763 8.53368023681208 434.778828065648 
1426593827.496 3134491 26855 2 57.2815 2 25.6692 47.6028543 8.5340116 420.966 47.6037714 8.5339053 435.828 -21.9286 29.6545 15.0379 -25.514 11.464 13.4431 47.6029574022826 8.53367232437331 434.409142295581 
1426593827.696 3129253 27107 2 51.0002 2 25.6527 47.6028546 8.5340119 420.941 47.6037714 8.5339053 435.828 -21.9286 29.6545 15.0379 -26.1086 8.44713 13.1786 47.6029305695754 8.53366471738991 434.119640219574 
1426593827.896 3123981 27106 2 44.4556 2 25.3506 47.602855 8.5340124 420.931 47.6037714 8.5339053 435.828 -21.9286 29.6545 15.0379 -26.7118 5.3866 12.9103 47.6029034443471 8.53365719602715 433.84131322293 
1426593828.096 3120651 26758 2 37.995 2 24.7672 47.6028552 8.5340128 420.963 47.602918 8.5335994 438.064 -21.9286 29.6545 15.0379 -27.3065 2.36953 12.6457 47.6028765099962 8.53364968858542 433.608798180068 
1426593828.297 3119765 26192 2 38.9933 2 27.8589 47.6028552 8.5340128 420.963 47.602918 8.5335994 438.064 -33.3669 3.48035 17.7319 -33.3669 3.48035 17.7319 47.6028865 8.5335691 438.695 
1426593828.497 3119670 26521 2 35.2236 2 26.9848 47.6028552 8.5340126 421.023 47.602918 8.5335994 438.064 -33.3669 3.48035 17.7319 -34.8926 1.33829 17.7801 47.6028672351381 8.53354861148993 438.803188538742 
