 0.288;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0007;0.0000;0.0000;0.0000;0.0000;0.0000; 3.23;
 0.589;1;0;47.377947; 8.546582;447.2;-0.092;14.361;-0.277;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
 1.384;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1495;0.0000;0.0000;0.0000;0.0000;0.0000; 3.16;
 2.327;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.2745;0.0000;0.0000;0.0000;0.0000;0.0000; 2.58;
 2.461;1;0;47.377937; 8.546945;447.8;-2.166;13.610;0.524;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
 3.388;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.3581;0.0000;0.0000;0.0000;0.0000;0.0000; 1.67;
 4.326;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.4010;0.0000;0.0000;0.0000;0.0000;0.0000;-1.89;
 4.349;1;0;47.377838; 8.547290;447.2;-8.548;8.555;0.518;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
 5.433;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.4017;0.0000;0.0000;0.0000;0.0000;0.0000;-2.87;
 6.313;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1476;0.0000;0.0000;0.0000;0.0000;0.0000;-3.21;
 6.557;1;0;47.377664; 8.547437;448.0;-10.262;1.926;-0.069;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
 7.596;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0134;0.0000;0.0000;0.0000;0.0000;0.0000;-3.51;
 8.131;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0501;0.0000;0.0000;0.0000;0.0000;0.0000;-3.30;
 8.348;1;0;47.377487; 8.547483;448.2;-9.832;1.528;0.258;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
 9.063;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0856;0.0000;0.0000;0.0000;0.0000;0.0000;-3.30;
10.010;1;0;47.377309; 8.547527;448.2;-9.755;3.696;-0.865;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
10.066;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1047;0.0000;0.0000;0.0000;0.0000;0.0000;-3.15;
11.038;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1178;0.0000;0.0000;0.0000;0.0000;0.0000;-2.88;
12.073;1;0;47.377126; 8.547683;450.6;-9.723;6.255;-1.546;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
12.243;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1179;0.0000;0.0000;0.0000;0.0000;0.0000;-2.57;
13.269;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1158;0.0000;0.0000;0.0000;0.0000;0.0000;-2.38;
14.219;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1188;0.0000;0.0000;0.0000;0.0000;0.0000;-2.00;
14.518;1;0;47.376956; 8.547889;450.9;-9.679;7.949;0.647;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
15.458;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1259;0.0000;0.0000;0.0000;0.0000;0.0000;-1.56;
16.291;1;0;47.376810; 8.548118;453.0;-7.519;10.561;-0.546;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
16.377;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1335;0.0000;0.0000;0.0000;0.0000;0.0000;-0.88;
17.463;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1302;0.0000;0.0000;0.0000;0.0000;0.0000; 0.76;
18.507;1;0;47.376683; 8.548413;455.6;-6.242;13.242;-0.110;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
18.560;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1404;0.0000;0.0000;0.0000;0.0000;0.0000; 1.86;
19.584;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1456;0.0000;0.0000;0.0000;0.0000;0.0000; 2.39;
20.115;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1472;0.0000;0.0000;0.0000;0.0000;0.0000; 2.71;
20.126;1;0;47.376596; 8.548752;455.8;-3.032;13.338;0.365;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
21.083;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1587;0.0000;0.0000;0.0000;0.0000;0.0000; 2.94;
22.331;1;0;47.376561; 8.549100;456.9;-0.443;13.927;-0.378;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
22.418;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1595;0.0000;0.0000;0.0000;0.0000;0.0000; 3.43;
23.056;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1661;0.0000;0.0000;0.0000;0.0000;0.0000; 3.43;
24.315;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1684;0.0000;0.0000;0.0000;0.0000;0.0000; 3.81;
24.378;1;0;47.376594; 8.549482;458.1;3.860;12.696;-0.945;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
25.318;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1787;0.0000;0.0000;0.0000;0.0000;0.0000; 3.76;
26.019;1;0;47.376670; 8.549810;460.4;5.911;12.265;-0.218;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
26.517;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1737;0.0000;0.0000;0.0000;0.0000;0.0000; 3.71;
27.291;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1667;0.0000;0.0000;0.0000;0.0000;0.0000; 3.98;
28.236;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1520;0.0000;0.0000;0.0000;0.0000;0.0000; 4.06;
28.369;1;0;47.376787; 8.550102;462.2;8.220;9.724;-0.182;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
29.403;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1482;0.0000;0.0000;0.0000;0.0000;0.0000; 3.79;
30.217;1;0;47.376962; 8.550316;465.2;9.566;6.866;-0.458;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
30.445;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.2382;0.0000;0.0000;0.0000;0.0000;0.0000; 3.65;
31.312;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.3172;0.0000;0.0000;0.0000;0.0000;0.0000; 3.38;
32.030;1;0;47.377131; 8.550421;467.7;9.819;1.159;-0.245;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
32.209;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.3370;0.0000;0.0000;0.0000;0.0000;0.0000; 2.69;
33.090;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.3134;0.0000;0.0000;0.0000;0.0000;0.0000; 1.60;
34.294;1;0;47.377273; 8.550399;469.0;4.983;-4.196;0.291;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
34.352;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.2607;0.0000;0.0000;0.0000;0.0000;0.0000;-1.46;
35.157;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1921;0.0000;0.0000;0.0000;0.0000;0.0000;-2.24;
36.027;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.1422;0.0000;0.0000;0.0000;0.0000;0.0000;-2.66;
36.116;1;0;47.377335; 8.550247;470.2;2.615;-4.974;0.153;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
37.453;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0817;0.0000;0.0000;0.0000;0.0000;0.0000;-2.69;
38.074;1;0;47.377353; 8.550084;474.1;-0.001;-5.306;-0.865;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
38.146;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0350;0.0000;0.0000;0.0000;0.0000;0.0000;-2.73;
39.265;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0100;0.0000;0.0000;0.0000;0.0000;0.0000;-2.93;
40.123;1;0;47.377370; 8.549922;475.7;-0.338;-6.742;-1.060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
40.413;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0109;0.0000;0.0000;0.0000;0.0000;0.0000;-3.01;
41.216;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0331;0.0000;0.0000;0.0000;0.0000;0.0000;-2.87;
42.088;1;0;47.377391; 8.549786;477.2;0.957;-6.000;-0.977;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
42.442;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0437;0.0000;0.0000;0.0000;0.0000;0.0000;-3.12;
43.237;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0440;0.0000;0.0000;0.0000;0.0000;0.0000;-2.79;
44.113;1;0;47.377396; 8.549620;478.0;1.799;-6.453;-0.328;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
44.410;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0422;0.0000;0.0000;0.0000;0.0000;0.0000;-2.82;
45.422;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0432;0.0000;0.0000;0.0000;0.0000;0.0000;-2.58;
46.026;1;0;47.377426; 8.549473;480.4;2.177;-6.283;-0.878;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
46.265;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0383;0.0000;0.0000;0.0000;0.0000;0.0000;-2.61;
47.012;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0351;0.0000;0.0000;0.0000;0.0000;0.0000;-2.27;
48.199;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0368;0.0000;0.0000;0.0000;0.0000;0.0000;-2.50;
48.381;1;0;47.377481; 8.549314;480.8;2.606;-4.769;-0.300;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
49.255;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0271;0.0000;0.0000;0.0000;0.0000;0.0000;-2.22;
50.162;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0156;0.0000;0.0000;0.0000;0.0000;0.0000;-2.00;
50.169;1;0;47.377548; 8.549176;482.0;2.821;-4.719;-1.116;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
51.118;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0049;0.0000;0.0000;0.0000;0.0000;0.0000;-2.12;
52.323;1;0;47.377613; 8.549023;483.9;3.264;-5.180;-1.363;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
52.493;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0060;0.0000;0.0000;0.0000;0.0000;0.0000;-2.24;
53.258;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0076;0.0000;0.0000;0.0000;0.0000;0.0000;-2.08;
54.417;1;0;47.377667; 8.548887;487.4;3.654;-5.193;-0.287;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
54.533;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0030;0.0000;0.0000;0.0000;0.0000;0.0000;-1.98;
55.235;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0024;0.0000;0.0000;0.0000;0.0000;0.0000;-2.20;
56.299;1;0;47.377744; 8.548755;486.7;4.381;-4.709;-0.073;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
56.461;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0051;0.0000;0.0000;0.0000;0.0000;0.0000;-2.13;
57.238;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0080;0.0000;0.0000;0.0000;0.0000;0.0000;-2.09;
58.321;1;0;47.377800; 8.548600;488.8;3.691;-5.730;-0.976;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
58.485;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0050;0.0000;0.0000;0.0000;0.0000;0.0000;-2.21;
59.453;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0049;0.0000;0.0000;0.0000;0.0000;0.0000;-2.23;
60.226;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0047;0.0000;0.0000;0.0000;0.0000;0.0000;-2.30;
60.267;1;0;47.377864; 8.548471;491.8;4.408;-5.029;-0.941;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
61.130;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0059;0.0000;0.0000;0.0000;0.0000;0.0000;-2.32;
62.074;1;0;47.377926; 8.548321;491.1;2.769;-5.594;0.004;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
62.474;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0007;0.0000;0.0000;0.0000;0.0000;0.0000;-2.28;
63.570;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0017;0.0000;0.0000;0.0000;0.0000;0.0000;-2.52;
64.197;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0246;0.0000;0.0000;0.0000;0.0000;0.0000;-2.40;
64.294;1;0;47.377980; 8.548195;493.4;2.721;-4.804;-0.284;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
65.403;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0629;0.0000;0.0000;0.0000;0.0000;0.0000;-2.06;
66.263;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0951;0.0000;0.0000;0.0000;0.0000;0.0000;-2.08;
66.512;1;0;47.378054; 8.548052;492.2;4.146;-4.447;-0.222;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
67.500;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1134;0.0000;0.0000;0.0000;0.0000;0.0000;-1.58;
68.461;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1415;0.0000;0.0000;0.0000;0.0000;0.0000;-0.90;
68.524;1;0;47.378148; 8.547913;494.7;6.056;-3.123;-0.019;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
69.100;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1701;0.0000;0.0000;0.0000;0.0000;0.0000; 1.45;
70.162;1;0;47.378282; 8.547862;496.1;9.138;-1.307;-0.076;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
70.517;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1941;0.0000;0.0000;0.0000;0.0000;0.0000; 1.93;
71.594;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.2211;0.0000;0.0000;0.0000;0.0000;0.0000; 2.56;
72.125;1;0;47.378463; 8.547869;497.5;10.046;3.306;-1.156;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
72.309;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.2579;0.0000;0.0000;0.0000;0.0000;0.0000; 3.02;
73.531;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.2847;0.0000;0.0000;0.0000;0.0000;0.0000; 3.72;
74.339;1;0;47.378626; 8.548039;497.5;8.694;8.711;-0.116;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
74.353;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.3186;0.0000;0.0000;0.0000;0.0000;0.0000; 3.69;
75.093;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.3469;0.0000;0.0000;0.0000;0.0000;0.0000; 3.73;
76.120;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.3541;0.0000;0.0000;0.0000;0.0000;0.0000; 3.72;
76.384;1;0;47.378745; 8.548309;497.9;4.027;13.741;-0.633;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
77.244;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.3448;0.0000;0.0000;0.0000;0.0000;0.0000; 3.36;
78.250;1;0;47.378752; 8.548679;498.5;-3.008;13.480;-1.050;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
78.449;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.3064;0.0000;0.0000;0.0000;0.0000;0.0000; 2.54;
79.495;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.2407;0.0000;0.0000;0.0000;0.0000;0.0000; 1.88;
80.124;1;0;47.378658; 8.549008;499.3;-6.905;11.448;-0.123;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
80.474;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1410;0.0000;0.0000;0.0000;0.0000;0.0000; 0.77;
81.191;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1361;0.0000;0.0000;0.0000;0.0000;0.0000;-1.31;
82.320;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.2410;0.0000;0.0000;0.0000;0.0000;0.0000;-2.14;
82.569;1;0;47.378532; 8.549264;500.1;-8.871;7.960;1.068;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
83.054;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.2913;0.0000;0.0000;0.0000;0.0000;0.0000;-2.97;
84.049;1;0;47.378342; 8.549458;502.1;-10.090;2.676;0.313;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
84.067;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.2858;0.0000;0.0000;0.0000;0.0000;0.0000;-3.28;
85.082;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.2395;0.0000;0.0000;0.0000;0.0000;0.0000;-3.46;
86.063;1;0;47.378162; 8.549462;502.3;-9.025;-0.949;0.565;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
86.407;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1885;0.0000;0.0000;0.0000;0.0000;0.0000;-3.72;
87.297;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.1269;0.0000;0.0000;0.0000;0.0000;0.0000;-3.58;
88.085;1;0;47.378060; 8.549392;500.8;-6.273;-3.257;-1.009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
88.114;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0734;0.0000;0.0000;0.0000;0.0000;0.0000;-3.88;
89.297;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;0.0300;0.0000;0.0000;0.0000;0.0000;0.0000;-3.91;
90.089;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0130;0.0000;0.0000;0.0000;0.0000;0.0000;-3.61;
90.100;1;0;47.377924; 8.549296;500.9;-6.498;-4.161;0.381;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000; 0.00;
91.033;0;1; 0.000000; 0.000000;  0.0;0.000;0.000;0.000;-0.0335;0.0000;0.0000;0.0000;0.0000;0.0000;-3.79;
